Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
"Garcia","Robert","EduBoost","Cybersécurité","Coding","6","Perfectionnisme","Organisation","Rose","Burger","Limonade","Java"
"Sow","Aminata","FinTrack","Data","Voyage","11","Bavard","Esprit d'équipe","Orange","Poulet Yassa","Café","Python"
"Brown","Jessica","HealthConnect","Dev Web","Randonnée","7","Timide","Persévérance","Blanc","Lasagnes","Eau","JavaScript"
"Ndiaye","Cheikh","GreenEnergy","Mobile","Musique","5","Impulsif","Créativité","Rouge","Tacos","Jus d'orange","Kotlin"
"Miller","Olivia","SmartLogistics","Cloud","Peinture","13","Maladroit","Optimisme","Jaune","Pâtes Carbonara","Coca-Cola","C#"
"Thomas","Camille","CyberGuard","DevOps","Photographie","1","Impatience","Sens de l'humour","Gris","Pizza","Thé","Python"
"Rodriguez","James","DataInsight","IA","Football","15","Distrait","Rigueur","Bleu","Sushi","Lait","Python"
"Cissé","Salimata","RoboAssist","Cybersécurité","Lecture","8","Têtu","Empathie","Vert","Couscous","Eau","Java"
"Martinez","Sophia","UrbanFlow","Dev Web","Gaming","4","Procrastination","Adaptabilité","Violet","Thieboudienne","Smoothie","PHP"
"Moreau","Arthur","NetSense","Data","Danse","10","Perfectionnisme","Organisation","Noir","Burger","Limonade","R"
"Ba","Adama","AgriTech+","Cloud","Yoga","6","Bavard","Esprit d'équipe","Rose","Poulet Yassa","Café","Go"
"Laurent","Chloé","SafeCity","Mobile","Randonnée","12","Timide","Persévérance","Orange","Lasagnes","Eau","Swift"
"Touré","Cheikh","EduBoost","DevOps","Voyage","3","Impulsif","Créativité","Blanc","Tacos","Jus d'orange","Python"
"Simon","Léa","FinTrack","IA","Coding","14","Maladroit","Optimisme","Rouge","Pâtes Carbonara","Coca-Cola","C#"
"Davis","John","HealthConnect","Cybersécurité","Musique","7","Impatience","Sens de l'humour","Jaune","Pizza","Thé","Java"
"Garcia","Emily","GreenEnergy","Data","Peinture","0","Distrait","Rigueur","Gris","Sushi","Lait","Python"
"Smith","Thomas","SmartLogistics","Dev Web","Photographie","11","Têtu","Empathie","Bleu","Couscous","Eau","JavaScript"
"Johnson","Sophie","CyberGuard","Mobile","Lecture","5","Procrastination","Adaptabilité","Vert","Thieboudienne","Smoothie","Kotlin"
"Williams","Pierre","DataInsight","Cloud","Gaming","8","Perfectionnisme","Organisation","Violet","Burger","Limonade","Go"
"Jones","Manon","RoboAssist","IA","Danse","2","Bavard","Esprit d'équipe","Noir","Poulet Yassa","Café","Python"
"Brown","Lucas","UrbanFlow","DevOps","Randonnée","13","Timide","Persévérance","Rose","Lasagnes","Eau","PHP"
"Miller","Antoine","NetSense","Cybersécurité","Voyage","6","Impulsif","Créativité","Orange","Tacos","Jus d'orange","C#"
"Thomas","Aïcha","AgriTech+","Data","Coding","10","Maladroit","Optimisme","Blanc","Pâtes Carbonara","Coca-Cola","R"
"Rodriguez","Amadou","SafeCity","Dev Web","Musique","4","Impatience","Sens de l'humour","Rouge","Pizza","Thé","JavaScript"
"Cissé","Fatoumata","EduBoost","Mobile","Peinture","9","Distrait","Rigueur","Jaune","Sushi","Lait","Swift"
"Martinez","Ousmane","FinTrack","Cloud","Photographie","1","Têtu","Empathie","Gris","Couscous","Eau","Go"
"Moreau","Salimata","HealthConnect","IA","Football","15","Procrastination","Adaptabilité","Bleu","Thieboudienne","Smoothie","Python"
"Ba","Mariam","GreenEnergy","DevOps","Gaming","7","Perfectionnisme","Organisation","Vert","Burger","Limonade","PHP"
"Laurent","Cheikh","SmartLogistics","Data","Danse","0","Bavard","Esprit d'équipe","Violet","Poulet Yassa","Café","Python"
"Touré","Sophia","CyberGuard","Mobile","Yoga","12","Timide","Persévérance","Noir","Lasagnes","Eau","Kotlin"
"Simon","Adama","DataInsight","Cybersécurité","Randonnée","5","Impulsif","Créativité","Rose","Tacos","Jus d'orange","Java"
"Davis","Olivia","RoboAssist","Dev Web","Voyage","8","Maladroit","Optimisme","Orange","Pâtes Carbonara","Coca-Cola","C#"
"Garcia","James","UrbanFlow","Cloud","Coding","2","Impatience","Sens de l'humour","Blanc","Pizza","Thé","Python"
"Smith","Jessica","NetSense","IA","Musique","13","Distrait","Rigueur","Rouge","Sushi","Lait","Python"
"Johnson","John","AgriTech+","DevOps","Peinture","6","Têtu","Empathie","Jaune","Couscous","Eau","Go"
"Williams","Sarah","SafeCity","Mobile","Photographie","11","Procrastination","Adaptabilité","Gris","Thieboudienne","Smoothie","Swift"
"Jones","Michael","EduBoost","Data","Lecture","4","Perfectionnisme","Organisation","Bleu","Burger","Limonade","R"
"Brown","Emily","FinTrack","Cybersécurité","Gaming","9","Bavard","Esprit d'équipe","Vert","Poulet Yassa","Café","Java"
"Miller","Robert","HealthConnect","Dev Web","Danse","1","Timide","Persévérance","Violet","Lasagnes","Eau","JavaScript"
"Thomas","David","GreenEnergy","Cloud","Yoga","14","Impulsif","Créativité","Noir","Tacos","Jus d'orange","C#"
"Rodriguez","Lucas","SmartLogistics","IA","Randonnée","7","Maladroit","Optimisme","Rose","Pâtes Carbonara","Coca-Cola","Python"
"Cissé","Chloé","CyberGuard","DevOps","Voyage","0","Impatience","Sens de l'humour","Orange","Pizza","Thé","PHP"
"Martinez","Arthur","DataInsight","Mobile","Coding","12","Distrait","Rigueur","Blanc","Sushi","Lait","Kotlin"
"Moreau","Léa","RoboAssist","Data","Musique","5","Têtu","Empathie","Rouge","Couscous","Eau","Python"
"Ba","Pierre","UrbanFlow","Cybersécurité","Peinture","8","Procrastination","Adaptabilité","Jaune","Thieboudienne","Smoothie","Java"
"Laurent","Sophie","NetSense","Dev Web","Photographie","3","Perfectionnisme","Organisation","Gris","Burger","Limonade","JavaScript"
"Touré","Antoine","AgriTech+","Cloud","Football","10","Bavard","Esprit d'équipe","Bleu","Poulet Yassa","Café","Go"
"Simon","Manon","SafeCity","IA","Lecture","2","Timide","Persévérance","Vert","Lasagnes","Eau","Python"
"Davis","Fatoumata","EduBoost","DevOps","Gaming","15","Impulsif","Créativité","Violet","Tacos","Jus d'orange","C#"
"Garcia","Amadou","FinTrack","Mobile","Danse","7","Maladroit","Optimisme","Noir","Pâtes Carbonara","Coca-Cola","Swift"
"Smith","Mariam","HealthConnect","Data","Yoga","0","Impatience","Sens de l'humour","Rose","Pizza","Thé","R"
"Johnson","Ousmane","GreenEnergy","Cybersécurité","Randonnée","11","Distrait","Rigueur","Orange","Sushi","Lait","Java"
"Williams","Salimata","SmartLogistics","Dev Web","Voyage","4","Têtu","Empathie","Blanc","Couscous","Eau","PHP"
"Jones","Aïcha","CyberGuard","Cloud","Coding","9","Procrastination","Adaptabilité","Rouge","Thieboudienne","Smoothie","Go"
"Brown","Adama","DataInsight","IA","Musique","1","Perfectionnisme","Organisation","Jaune","Burger","Limonade","Python"
"Miller","Cheikh","RoboAssist","Mobile","Peinture","13","Bavard","Esprit d'équipe","Gris","Poulet Yassa","Café","Kotlin"
"Thomas","Aminata","UrbanFlow","DevOps","Photographie","6","Timide","Persévérance","Bleu","Lasagnes","Eau","Python"
"Rodriguez","Sophia","NetSense","Data","Lecture","8","Impulsif","Créativité","Vert","Tacos","Jus d'orange","R"
"Cissé","James","AgriTech+","Cybersécurité","Gaming","2","Maladroit","Optimisme","Violet","Pâtes Carbonara","Coca-Cola","Java"
"Martinez","Olivia","SafeCity","Dev Web","Danse","10","Impatience","Sens de l'humour","Noir","Pizza","Thé","JavaScript"
"Moreau","John","EduBoost","Cloud","Yoga","5","Distrait","Rigueur","Rose","Sushi","Lait","Go"
"Ba","Jessica","FinTrack","IA","Randonnée","11","Têtu","Empathie","Orange","Couscous","Eau","Python"
"Laurent","Robert","HealthConnect","Mobile","Voyage","3","Procrastination","Adaptabilité","Blanc","Thieboudienne","Smoothie","Swift"
"Touré","Emily","GreenEnergy","DevOps","Coding","14","Perfectionnisme","Organisation","Rouge","Burger","Limonade","PHP"
"Simon","David","SmartLogistics","Data","Musique","6","Bavard","Esprit d'équipe","Jaune","Poulet Yassa","Café","Python"
"Davis","Michael","CyberGuard","Cloud","Peinture","9","Timide","Persévérance","Gris","Lasagnes","Eau","C#"
"Garcia","Sarah","DataInsight","IA","Photographie","1","Impulsif","Créativité","Bleu","Tacos","Jus d'orange","Python"
"Smith","Thomas","RoboAssist","Mobile","Football","12","Maladroit","Optimisme","Vert","Pâtes Carbonara","Coca-Cola","Kotlin"
"Johnson","Pierre","UrbanFlow","Cybersécurité","Lecture","5","Impatience","Sens de l'humour","Violet","Pizza","Thé","Java"
"Williams","Antoine","NetSense","Dev Web","Gaming","8","Distrait","Rigueur","Noir","Sushi","Lait","JavaScript"
"Jones","Lucas","AgriTech+","Data","Danse","2","Têtu","Empathie","Rose","Couscous","Eau","Python"
"Brown","Sophie","SafeCity","Cloud","Yoga","10","Procrastination","Adaptabilité","Orange","Thieboudienne","Smoothie","Go"
"Miller","Manon","EduBoost","IA","Randonnée","3","Perfectionnisme","Organisation","Blanc","Burger","Limonade","C#"
"Thomas","Arthur","FinTrack","Mobile","Voyage","15","Bavard","Esprit d'équipe","Rouge","Poulet Yassa","Café","Swift"
"Rodriguez","Léa","HealthConnect","DevOps","Coding","7","Timide","Persévérance","Jaune","Lasagnes","Eau","PHP"
"Cissé","Chloé","GreenEnergy","Data","Musique","0","Impulsif","Créativité","Gris","Tacos","Jus d'orange","R"
"Martinez","Fatoumata","SmartLogistics","Cybersécurité","Peinture","11","Maladroit","Optimisme","Bleu","Pâtes Carbonara","Coca-Cola","Java"
"Moreau","Amadou","CyberGuard","Dev Web","Photographie","4","Impatience","Sens de l'humour","Vert","Pizza","Thé","JavaScript"
"Ba","Mariam","DataInsight","Cloud","Football","9","Distrait","Rigueur","Violet","Sushi","Lait","Python"
"Laurent","Ousmane","RoboAssist","IA","Lecture","1","Têtu","Empathie","Noir","Couscous","Eau","Python"
"Touré","Salimata","UrbanFlow","Mobile","Gaming","13","Procrastination","Adaptabilité","Rose","Thieboudienne","Smoothie","Kotlin"
"Simon","Aïcha","NetSense","DevOps","Danse","6","Perfectionnisme","Organisation","Orange","Burger","Limonade","Go"
Diop,Sophia,AgriTech+,Développeur Web Frontend,Lecture,7,Procrastination,Créativité,Bleu,Pizza,Café,Python
Smith,Noah,SafeCity,Ingénieur DevOps,Gaming,3,Impatience,Organisation,Vert,Pâtes carbonara,Jus d'orange,JavaScript
Traoré,Lucas,EduBoost,Data Scientist,Football,10,Têtu,Persévérance,Rouge,Sushi,Eau,PHP
Jones,Ava,FinTrack,Expert IA,Danse,5,Perfectionnisme,Curiosité,Jaune,Couscous,Thé,Java
Dubois,Liam,HealthConnect,Analyste Cybersécurité,Voyage,2,Timidité,Adaptabilité,Noir,Thieboudienne,Limonade,Go
Ndiaye,Oliver,EcoSense,Développeur Mobile Android,Randonnée,8,Bavard,Positivisme,Blanc,Poulet Yassa,Coca-Cola,Rust
Garcia,Manon,SmartGrid,Développeur Mobile iOS,Cuisine,1,Désorganisé,Rigueur,Violet,Steak frites,Smoothie,C#
Sow,Emily,UrbanFlow,Architecte Cloud,Photographie,12,Réticent au changement,Autonomie,Orange,Burger,Lait,Ruby
Williams,Daniel,CleanWater,Spécialiste Big Data,Musique,6,Trop critique,Esprit d'équipe,Gris,Salade composée,Jus de pomme,Swift
Martin,Olivia,DataInsight,Ingénieur Machine Learning,Natation,4,Distrait,Pédagogie,Rose,Tacos,Soda,Kotlin
Koné,Emma,CyberGuard,Administrateur Réseau,Jardinage,9,Hyper-sensible,Fiabilité,Marron,Curry,Eau gazeuse,TypeScript
Johnson,Théo,AutoDrive,UX/UI Designer,Échecs,0,Naïveté,Optimisme,Turquoise,Lasagnes,Milkshake,C++
Diallo,Chloé,RoboCraft,Chef de Projet IT,Peinture,11,Impulsivité,Leadership,Cyan,Fruits de mer,Jus de mangue,SQL
Brown,Louis,GreenEnergy,Développeur Web Backend,Course à pied,7,Exigeant,Résilience,Magenta,Paella,Jus d'ananas,HTML/CSS
Rodriguez,Jeanne,DigitalBridge,Testeur QA,Yoga,3,Lunatique,Pragmatisme,Bleu,Ramen,Chocolat chaud,Shell Scripting
Martinez,Ibrahima,FutureHome,Consultant ERP,Bénévolat,5,Colérique,Sens de l'humour,Vert,Risotto,Café,R
Sy,Khadija,QuantumLeap,Scrum Master,Cinéma,8,Pessimiste,Honnêteté,Rouge,Barbecue,Jus d'orange,Python
Miller,Omar,NeuralNet,Data Scientist,Écriture,2,Procrastination,Créativité,Jaune,Tajine,Eau,JavaScript
Davis,Aminata,GlobalReach,Ingénieur DevOps,Tennis,9,Impatience,Organisation,Noir,Crêpes,Thé,PHP
Bernard,Ousmane,MarketPulse,Expert IA,VTT,6,Têtu,Persévérance,Blanc,Cassoulet,Limonade,Java
Thomas,Aïcha,BioHarvest,Analyste Cybersécurité,Poterie,4,Perfectionnisme,Curiosité,Violet,Choucroute,Coca-Cola,Go
Petit,Moussa,AeroNav,Développeur Mobile Android,Modélisme,1,Timidité,Adaptabilité,Orange,Pot-au-feu,Smoothie,Rust
Durand,Fatou,MediCare,Développeur Mobile iOS,Lecture,13,Bavard,Positivisme,Gris,Pizza,Lait,C#
Leroy,Antoine,EduLearn,Architecte Cloud,Gaming,7,Désorganisé,Rigueur,Rose,Pâtes carbonara,Jus de pomme,Ruby
Moreau,Sophia,AgriTech+,Spécialiste Big Data,Football,5,Réticent au changement,Autonomie,Marron,Sushi,Soda,Swift
Simon,Noah,SafeCity,Ingénieur Machine Learning,Danse,10,Trop critique,Esprit d'équipe,Turquoise,Couscous,Eau gazeuse,Kotlin
Laurent,Ava,EduBoost,Administrateur Réseau,Voyage,2,Distrait,Pédagogie,Cyan,Thieboudienne,Milkshake,TypeScript
Diop,Liam,FinTrack,UX/UI Designer,Randonnée,14,Hyper-sensible,Fiabilité,Magenta,Poulet Yassa,Jus de mangue,C++
Smith,Oliver,HealthConnect,Chef de Projet IT,Cuisine,8,Naïveté,Optimisme,Bleu,Steak frites,Jus d'ananas,SQL
Traoré,Manon,EcoSense,Consultant ERP,Photographie,6,Impulsivité,Leadership,Vert,Burger,Chocolat chaud,HTML/CSS
Jones,Emily,SmartGrid,Testeur QA,Musique,1,Exigeant,Résilience,Rouge,Salade composée,Café,Shell Scripting
Dubois,Daniel,UrbanFlow,Scrum Master,Natation,11,Lunatique,Pragmatisme,Jaune,Tacos,Jus d'orange,R
Ndiaye,Olivia,CleanWater,Data Scientist,Jardinage,7,Colérique,Sens de l'humour,Noir,Curry,Eau,Python
Garcia,Théo,DataInsight,Ingénieur DevOps,Échecs,4,Pessimiste,Honnêteté,Blanc,Lasagnes,Thé,JavaScript
Sow,Emma,CyberGuard,Expert IA,Peinture,9,Procrastination,Créativité,Violet,Fruits de mer,Limonade,PHP
Williams,Louis,AutoDrive,Analyste Cybersécurité,Course à pied,3,Impatience,Organisation,Orange,Paella,Coca-Cola,Java
Martin,Jeanne,RoboCraft,Développeur Mobile Android,Yoga,15,Têtu,Persévérance,Gris,Ramen,Smoothie,Go
Koné,Chloé,GreenEnergy,Développeur Mobile iOS,Bénévolat,0,Perfectionnisme,Curiosité,Rose,Risotto,Lait,Rust
Johnson,Ibrahima,DigitalBridge,Architecte Cloud,Cinéma,10,Timidité,Adaptabilité,Marron,Barbecue,Jus de pomme,C#
Diallo,Khadija,FutureHome,Spécialiste Big Data,Écriture,6,Bavard,Positivisme,Turquoise,Tajine,Soda,Ruby
Brown,Omar,QuantumLeap,Ingénieur Machine Learning,Tennis,2,Désorganisé,Rigueur,Cyan,Crêpes,Eau gazeuse,Swift
Rodriguez,Aminata,NeuralNet,Administrateur Réseau,VTT,12,Réticent au changement,Autonomie,Magenta,Cassoulet,Milkshake,Kotlin
Martinez,Ousmane,GlobalReach,UX/UI Designer,Poterie,8,Trop critique,Esprit d'équipe,Bleu,Choucroute,Jus de mangue,TypeScript
Sy,Aïcha,MarketPulse,Chef de Projet IT,Modélisme,5,Distrait,Pédagogie,Vert,Pot-au-feu,Jus d'ananas,C++
Miller,Moussa,BioHarvest,Consultant ERP,Lecture,1,Hyper-sensible,Fiabilité,Rouge,Pizza,Chocolat chaud,SQL
Davis,Fatou,AeroNav,Testeur QA,Gaming,13,Naïveté,Optimisme,Jaune,Pâtes carbonara,Café,HTML/CSS
Bernard,Antoine,MediCare,Scrum Master,Football,9,Impulsivité,Leadership,Noir,Sushi,Jus d'orange,Shell Scripting
Thomas,Sophie,EduLearn,Data Scientist,Danse,7,Exigeant,Résilience,Blanc,Couscous,Eau,R
Petit,Lucas,AgriTech+,Ingénieur DevOps,Voyage,4,Lunatique,Pragmatisme,Violet,Thieboudienne,Thé,Python
Durand,Chloé,SafeCity,Expert IA,Randonnée,11,Colérique,Sens de l'humour,Orange,Poulet Yassa,Limonade,JavaScript
Leroy,Pierre,EduBoost,Analyste Cybersécurité,Cuisine,8,Pessimiste,Honnêteté,Gris,Steak frites,Coca-Cola,PHP
Moreau,Manon,FinTrack,Développeur Mobile Android,Photographie,6,Procrastination,Créativité,Rose,Burger,Smoothie,Java
Simon,Emma,HealthConnect,Développeur Mobile iOS,Musique,3,Impatience,Organisation,Marron,Salade composée,Lait,Go
Laurent,Louis,EcoSense,Architecte Cloud,Natation,15,Têtu,Persévérance,Turquoise,Tacos,Jus de pomme,Rust
Diop,Jeanne,SmartGrid,Spécialiste Big Data,Jardinage,10,Perfectionnisme,Curiosité,Cyan,Curry,Soda,C#
Smith,Théo,UrbanFlow,Ingénieur Machine Learning,Échecs,7,Timidité,Adaptabilité,Magenta,Lasagnes,Eau gazeuse,Ruby
Traoré,Olivia,CleanWater,Administrateur Réseau,Peinture,5,Bavard,Positivisme,Bleu,Fruits de mer,Milkshake,Swift
Jones,Daniel,DataInsight,UX/UI Designer,Course à pied,2,Désorganisé,Rigueur,Vert,Paella,Jus de mangue,Kotlin
Dubois,Emily,CyberGuard,Chef de Projet IT,Yoga,14,Réticent au changement,Autonomie,Rouge,Ramen,Jus d'ananas,TypeScript
Ndiaye,Noah,AutoDrive,Consultant ERP,Bénévolat,9,Trop critique,Esprit d'équipe,Jaune,Risotto,Chocolat chaud,C++
Garcia,Sophia,RoboCraft,Testeur QA,Cinéma,6,Distrait,Pédagogie,Noir,Barbecue,Café,SQL
Sow,Liam,GreenEnergy,Scrum Master,Écriture,1,Hyper-sensible,Fiabilité,Blanc,Tajine,Jus d'orange,HTML/CSS
Williams,Oliver,DigitalBridge,Data Scientist,Tennis,12,Naïveté,Optimisme,Violet,Crêpes,Eau,Shell Scripting
Martin,Manon,FutureHome,Ingénieur DevOps,VTT,8,Impulsivité,Leadership,Orange,Cassoulet,Thé,R
Koné,Emma,QuantumLeap,Expert IA,Poterie,5,Exigeant,Résilience,Gris,Choucroute,Limonade,Python
Johnson,Louis,NeuralNet,Analyste Cybersécurité,Modélisme,0,Lunatique,Pragmatisme,Rose,Pot-au-feu,Coca-Cola,JavaScript
Diallo,Jeanne,GlobalReach,Développeur Mobile Android,Lecture,11,Colérique,Sens de l'humour,Marron,Pizza,Smoothie,PHP
Brown,Théo,MarketPulse,Développeur Mobile iOS,Gaming,7,Pessimiste,Honnêteté,Turquoise,Pâtes carbonara,Lait,Java
Rodriguez,Olivia,BioHarvest,Architecte Cloud,Football,4,Procrastination,Créativité,Cyan,Sushi,Jus de pomme,Go
Martinez,Daniel,AeroNav,Spécialiste Big Data,Danse,9,Impatience,Organisation,Magenta,Couscous,Soda,Rust
Sy,Emily,MediCare,Ingénieur Machine Learning,Voyage,3,Têtu,Persévérance,Bleu,Thieboudienne,Eau gazeuse,C#
Miller,Noah,EduLearn,Administrateur Réseau,Randonnée,15,Perfectionnisme,Curiosité,Vert,Poulet Yassa,Milkshake,Ruby
Davis,Sophia,AgriTech+,UX/UI Designer,Cuisine,10,Timidité,Adaptabilité,Rouge,Steak frites,Jus de mangue,Swift
Bernard,Liam,SafeCity,Chef de Projet IT,Photographie,8,Bavard,Positivisme,Jaune,Burger,Jus d'ananas,Kotlin
Thomas,Oliver,EduBoost,Consultant ERP,Musique,6,Désorganisé,Rigueur,Noir,Salade composée,Chocolat chaud,TypeScript
Petit,Manon,FinTrack,Testeur QA,Natation,1,Réticent au changement,Autonomie,Blanc,Tacos,Café,C++
Durand,Emma,HealthConnect,Scrum Master,Jardinage,13,Trop critique,Esprit d'équipe,Violet,Curry,Jus d'orange,SQL
Leroy,Louis,EcoSense,Data Scientist,Échecs,9,Distrait,Pédagogie,Orange,Lasagnes,Eau,HTML/CSS
Moreau,Jeanne,SmartGrid,Ingénieur DevOps,Peinture,7,Hyper-sensible,Fiabilité,Gris,Fruits de mer,Thé,Shell Scripting
Simon,Théo,UrbanFlow,Expert IA,Course à pied,4,Naïveté,Optimisme,Rose,Paella,Limonade,R
Laurent,Olivia,CleanWater,Analyste Cybersécurité,Yoga,11,Impulsivité,Leadership,Marron,Ramen,Coca-Cola,Python
Diop,Daniel,DataInsight,Développeur Mobile Android,Bénévolat,8,Exigeant,Résilience,Turquoise,Risotto,Smoothie,JavaScript
Smith,Emily,CyberGuard,Développeur Mobile iOS,Cinéma,6,Lunatique,Pragmatisme,Cyan,Barbecue,Lait,PHP
Traoré,Noah,AutoDrive,Architecte Cloud,Écriture,3,Colérique,Sens de l'humour,Magenta,Tajine,Jus de pomme,Java
Jones,Sophia,RoboCraft,Spécialiste Big Data,Tennis,14,Pessimiste,Honnêteté,Bleu,Crêpes,Soda,Go
Dubois,Liam,GreenEnergy,Ingénieur Machine Learning,VTT,10,Procrastination,Créativité,Vert,Cassoulet,Eau gazeuse,Rust
Ndiaye,Oliver,DigitalBridge,Administrateur Réseau,Poterie,7,Impatience,Organisation,Rouge,Choucroute,Milkshake,C#
Garcia,Manon,FutureHome,UX/UI Designer,Modélisme,5,Têtu,Persévérance,Jaune,Pot-au-feu,Jus de mangue,Ruby
Sow,Emily,QuantumLeap,Chef de Projet IT,Lecture,2,Perfectionnisme,Curiosité,Noir,Pizza,Jus d'ananas,Swift
Williams,Daniel,NeuralNet,Consultant ERP,Gaming,14,Timidité,Adaptabilité,Blanc,Pâtes carbonara,Chocolat chaud,Kotlin
Martin,Olivia,GlobalReach,Testeur QA,Football,9,Bavard,Positivisme,Violet,Sushi,Café,TypeScript
Koné,Emma,MarketPulse,Scrum Master,Danse,6,Désorganisé,Rigueur,Orange,Couscous,Jus d'orange,C++
Johnson,Louis,BioHarvest,Data Scientist,Voyage,1,Réticent au changement,Autonomie,Gris,Thieboudienne,Eau,SQL
Diallo,Jeanne,AeroNav,Ingénieur DevOps,Randonnée,12,Trop critique,Esprit d'équipe,Rose,Poulet Yassa,Thé,HTML/CSS
Brown,Théo,MediCare,Expert IA,Cuisine,8,Distrait,Pédagogie,Marron,Steak frites,Limonade,Shell Scripting
Rodriguez,Olivia,EduLearn,Analyste Cybersécurité,Photographie,5,Hyper-sensible,Fiabilité,Turquoise,Burger,Coca-Cola,R
Martinez,Daniel,AgriTech+,Développeur Mobile Android,Musique,0,Naïveté,Optimisme,Cyan,Salade composée,Smoothie,Python
Adja,Gallo,FinTrack,Data Science,Randonnée,7,Distrait,Persévérant,Vert,Thieboudienne,Eau Minérale,Python
Malick,Thiam,EduBoost,Développement Web Back-end,Football,5,Impulsif,Organisé,Bleu,Yassa,Coca-Cola,PHP
Fatou,Diallo,SafeCity,Cybersécurité,Danse,3,Timidité,Fiable,Rouge,Couscous,Jus d'Orange,Java
Moussa,Camara,AgriTech+,Développement Mobile Android,Lecture,8,Perfectionnisme,Créativité,Noir,Tajine,Café,Kotlin
Aïcha,Ndiaye,HealthConnect,Intelligence Artificielle,Voyage,6,Procrastination,Curiosité,Jaune,Sushi,Thé,Python
Cheikh,Gueye,SmartLogistics,DevOps,Gaming,4,Bavardage excessif,Sociable,Blanc,Burgers,Boisson Énergisante,Go
Aminata,Sow,CyberGuard,UI/UX Design,Dessin,2,Entêtement,Empathie,Violet,Crêpes,Lait,JavaScript
Ousmane,Kone,RoboAssist,Cloud Computing,Musique,9,Impatience,Logique,Orange,Ramen,Eau Minérale,Java
Mariama,Traoré,LearnSphere,QA Testing,Cuisine,1,Maladresse,Rigueur,Rose,Lasagnes,Smoothies,Python
Ibrahim,Barry,E-GovNext,Product Management,Échecs,10,Sarcasme,Ingéniosité,Gris,Paella,Vin Rouge,JavaScript
Khady,Diop,BioMetricSec,Administration Base de Données,Natation,7,Anxiété,Adaptabilité,Turquoise,Fondue Savoyarde,Jus d'Orange,SQL
Abdoul,Diagne,SupplyChainOpt,Réseaux,Vélo,5,Indécision,Autonomie,Indigo,Kebab,Bière,Shell Scripting
Ndeye,Seck,QuantumLeap,Machine Learning Engineering,Jardinage,3,Maniaque,Patience,Vert,Curry Indien,Café,Python
Serigne,Faye,UrbanMobility,Développement Web Front-end,Photographie,8,Rêverie,Optimisme,Bleu,Pizza,Limonade,JavaScript
Coumba,Sene,AquaSmart,Data Science,Méditation,6,Distrait,Persévérant,Rouge,Thieboudienne,Eau Minérale,Python
Bakary,Ciss,DataInsight,Cybersécurité,Football,4,Impulsif,Organisé,Noir,Yassa,Coca-Cola,Java
Penda,Diouf,SecureNet,Intelligence Artificielle,Danse,2,Timidité,Fiable,Jaune,Couscous,Thé,Python
Mamadou,Niang,EcoBuild,Développement Mobile iOS,Lecture,9,Perfectionnisme,Créativité,Blanc,Tajine,Lait,Swift
Rama,Diallo,AeroNav,DevOps,Voyage,7,Procrastination,Curiosité,Violet,Sushi,Café,Go
Mouhamed,Ba,AgriTech+,Développement Web Back-end,Gaming,5,Bavardage excessif,Sociable,Orange,Burgers,Boisson Énergisante,PHP
Awa,Sall,HealthConnect,UI/UX Design,Dessin,3,Entêtement,Empathie,Rose,Crêpes,Jus d'Orange,JavaScript
Issa,Gueye,SafeCity,Cloud Computing,Musique,10,Impatience,Logique,Gris,Ramen,Eau Minérale,Java
Bineta,Ndiaye,LearnSphere,QA Testing,Cuisine,2,Maladresse,Rigueur,Turquoise,Lasagnes,Smoothies,Python
Modou,Sow,E-GovNext,Product Management,Échecs,8,Sarcasme,Ingéniosité,Indigo,Paella,Vin Blanc,JavaScript
Ndèye Fatou,Mbaye,BioMetricSec,Administration Base de Données,Natation,6,Anxiété,Adaptabilité,Vert,Fondue Savoyarde,Jus d'Orange,SQL
Papa,Diop,SupplyChainOpt,Réseaux,Vélo,4,Indécision,Autonomie,Bleu,Kebab,Bière,Shell Scripting
Astou,Kone,QuantumLeap,Machine Learning Engineering,Jardinage,1,Maniaque,Patience,Rouge,Curry Indien,Café,Python
Moustapha,Seck,UrbanMobility,Développement Web Front-end,Photographie,9,Rêverie,Optimisme,Noir,Pizza,Limonade,JavaScript
Fatimata,Sene,AquaSmart,Data Science,Méditation,7,Distrait,Persévérant,Jaune,Thieboudienne,Eau Minérale,Python
Birame,Ciss,DataInsight,Cybersécurité,Football,5,Impulsif,Organisé,Blanc,Yassa,Coca-Cola,Java
Oumou,Diouf,SecureNet,Intelligence Artificielle,Danse,3,Timidité,Fiable,Violet,Couscous,Thé,Python
Abdoulaye,Niang,EcoBuild,Développement Mobile Android,Lecture,8,Perfectionnisme,Créativité,Orange,Tajine,Lait,Kotlin
Khady,Ba,AeroNav,DevOps,Voyage,6,Procrastination,Curiosité,Rose,Sushi,Café,Go
Mouhamadou,Sall,AgriTech+,Développement Web Back-end,Gaming,4,Bavardage excessif,Sociable,Gris,Burgers,Boisson Énergisante,PHP
Sokhna,Diallo,HealthConnect,UI/UX Design,Dessin,2,Entêtement,Empathie,Turquoise,Crêpes,Jus d'Orange,JavaScript
Babacar,Gueye,SafeCity,Cloud Computing,Musique,9,Impatience,Logique,Indigo,Ramen,Eau Minérale,Java
